,Id,SalePrice
112,1573,225862.21705468075
113,1574,124325.14609061612
114,1575,199086.95887497888
115,1576,244718.13346583358
116,1577,191765.13695463454
117,1578,135759.97611376026
118,1579,137600.09674971484
119,1580,196109.08550676703
120,1581,152259.29822019543
121,1582,128785.45388751924
122,1583,319317.26760988723
123,1584,233350.66091425248
124,1585,142877.7728982882
125,1586,75433.8582538788
126,1587,109583.72741444371
127,1588,141496.81254968914
128,1589,107886.74473614602
129,1590,146352.97782181413
130,1591,96845.85314399557
131,1592,118992.26527982604
132,1593,119895.90360986578
133,1594,151016.0465637509
134,1595,95883.88886213084
135,1596,209555.6443039542
136,1597,182007.4789823524
137,1598,188384.22978983496
138,1599,185533.66078902927
139,1600,186315.24931941333
140,1601,66324.79479506028
141,1602,107696.14953706924
142,1603,92020.92809249299
143,1604,247628.38832138738
144,1605,251807.6521973552
145,1606,180018.45415839192
146,1607,236259.20178938002
147,1608,212366.36381116393
148,1609,188299.5492820066
149,1610,146499.11464863495
150,1611,140163.07785508214
151,1612,180031.35261098403
152,1613,170093.21721963448
153,1614,125356.86672056424
154,1615,111640.60505312071
155,1616,90752.82026746031
156,1617,112886.17616853397
157,1618,129220.57143224179
158,1619,140818.05514377583
159,1620,173508.3909872385
160,1621,141247.08788373668
161,1622,132254.1136373854
162,1623,254793.0673721476
163,1624,197924.27598262078
164,1625,118059.66092193266
165,1626,172011.0922426206
166,1627,178551.4829760179
167,1628,283000.05570884986
168,1629,175421.46134869632
169,1630,376871.1544013461
170,1631,220837.44198706394
171,1632,247066.89277379023
172,1633,161930.2595446106
173,1634,180500.31970195402
174,1635,162351.98117767088
175,1636,160685.20859207195
176,1637,189275.14785625375
177,1638,218653.5716624638
178,1639,201442.6548101712
179,1640,297081.79020679166
180,1641,183324.38655889264
181,1642,217694.1379562153
182,1643,236721.96675205254
183,1644,229160.33459844807
184,1645,200246.3640352724
185,1646,155098.81325036968
186,1647,163319.2259603668
187,1648,140146.5474694706
188,1649,141452.46031791417
189,1650,119438.06874979801
190,1651,128456.21446354655
191,1652,117033.12349068483
192,1653,124404.79855057866
193,1654,156884.75479515514
194,1655,151346.94282334213
195,1656,154473.24147814212
196,1657,158063.18774077776
197,1658,155052.31557475368
198,1659,139604.99218561433
199,1660,149508.5284803665
200,1661,418771.0219865386
201,1662,391583.8144283352
202,1663,360254.36758973554
203,1664,532452.4701149054
204,1665,308609.0976385706
205,1666,291985.12105119094
206,1667,342951.39339555486
207,1668,312689.3757202292
208,1669,270155.56878677674
209,1670,319272.6409447745
210,1671,246400.55053599493
211,1672,442364.66852765763
212,1673,294843.4188837186
213,1674,266292.5204804139
214,1675,184779.6669914033
215,1676,182597.58915337946
216,1677,200423.52344322903
217,1678,492059.04477615043
218,1679,352107.2257024799
219,1680,313411.96606174845
220,1681,247583.5525030898
221,1682,272498.0332461815
222,1683,202461.64625001026
223,1684,179268.615603756
224,1685,168743.13962131273
225,1686,183611.75428726914
226,1687,165202.4269813759
227,1688,195193.4380659719
228,1689,192063.18976306575
229,1690,182178.43712847467
230,1691,170576.86126731723
231,1692,251210.1838958053
232,1693,165202.4269813759
233,1694,168770.96530107385
234,1695,165299.39629084626
235,1696,271395.1740657871
236,1697,175501.2271336881
237,1698,355395.0548271456
238,1699,319556.05572200706
239,1700,231125.22150522127
240,1701,266178.85089207534
241,1702,284633.45425015694
242,1703,269835.9829587461
243,1704,280527.91732597374
244,1705,223819.84609302907
245,1706,447891.10908167576
246,1707,210809.9875600274
247,1708,209280.38373892673
248,1709,280701.09476492985
249,1710,228298.16229756037
250,1711,243562.71457632197
251,1712,279534.77290025464
252,1713,249895.86022814392
253,1714,221324.9791900954
254,1715,197797.76786199113
255,1716,204497.38801712592
256,1717,182707.53378598142
257,1718,148187.41849064725
258,1719,206822.47473084053
259,1720,251274.47936884593
260,1721,180608.91121753593
261,1722,134359.52128978522
262,1723,151335.72135090028
263,1724,227688.39375566368
264,1725,226800.5205306004
265,1726,190307.45436928258
266,1727,173433.56597114244
267,1728,179696.48089391904
268,1729,172080.8867659561
269,1730,182454.83776543112
270,1731,121530.21304943641
271,1732,126178.07509652722
272,1733,109809.74221269116
273,1734,116288.78248522418
274,1735,136036.74921001593
275,1736,118238.12920636266
276,1737,353033.2527107571
277,1738,238135.97505571085
278,1739,360378.6932621291
279,1740,228269.73144384084
280,1741,181284.32690516725
281,1742,168030.06486141498
282,1743,176148.84847520897
283,1744,292441.1069440729
284,1745,228737.9200647129
285,1746,241399.8685306177
286,1747,221221.24726260203
287,1748,256020.6401727541
288,1749,147298.1170570065
289,1750,144870.2250524078
290,1751,259819.89200145064
291,1752,118263.82823693103
292,1753,168955.00210856562
293,1754,214042.69348767685
294,1755,157535.43192144707
295,1756,122792.54478045212
296,1757,122508.70766583322
297,1758,139347.50554775202
298,1759,167913.9010157232
299,1760,157340.31395617424
300,1761,145951.89404479667
301,1762,180921.30507901058
302,1763,178309.89450643782
303,1764,111538.34110584432
304,1765,196174.55410957194
305,1766,176135.2280459675
306,1767,215794.56413817083
307,1768,140381.76728009785
308,1769,179085.62317354805
309,1770,145327.01280369287
310,1771,126645.58930787578
311,1772,139275.09317170316
312,1773,117241.22328733077
313,1774,175662.08041602108
314,1775,142544.70803661854
315,1776,116939.9301908752
316,1777,104144.07539008625
317,1778,137850.44920159318
318,1779,107772.0279475384
319,1780,170707.072919585
320,1781,131266.2779474163
321,1782,89291.00141146316
322,1783,136354.13977784518
323,1784,95904.07662618518
324,1785,119577.62192906842
325,1786,156730.73659276887
326,1787,172780.1263282758
327,1788,62747.66438868513
328,1789,110385.47038449577
329,1790,65547.31304699145
330,1791,252107.85256973264
331,1792,175269.91095957052
332,1793,130535.78216858309
333,1794,164461.45233606055
334,1795,138693.66751810472
335,1796,122828.26720988477
336,1797,133641.09578876474
337,1798,125151.20264342101
338,1799,110588.03437557127
339,1800,114329.2348832473
340,1801,130662.31846756085
341,1802,166851.06205179496
342,1803,168304.63872014757
343,1804,146760.0483783303
344,1805,136820.28542133627
345,1806,148889.06924727713
346,1807,142100.5375036268
347,1808,120535.93805584703
348,1809,112625.64957113718
349,1810,136280.82466306564
350,1811,106133.36433691355
351,1812,98754.16131353563
352,1813,134810.74167091615
353,1814,95855.67028832145
354,1815,59046.77299808564
355,1816,107037.16045215353
356,1817,98422.53223198968
357,1818,151794.3255681798
358,1819,122196.94719597921
359,1820,63466.62070515394
360,1821,131568.39573527017
361,1822,148383.79267585144
362,1823,52737.73001320295
363,1824,134514.36490182317
364,1825,127835.27365341724
365,1826,96816.28243627599
366,1827,107057.90249011296
367,1828,132185.8689435905
368,1829,136947.7030606013
369,1830,151977.29272006397
370,1831,170759.38039081256
371,1832,101522.26652488831
372,1833,140033.40353472639
373,1834,125836.8003222191
374,1835,129720.1970505207
375,1836,152607.0485440512
376,1837,87399.1043110855
377,1838,128202.85482659796
378,1839,111507.76174003743
379,1840,125921.88204698078
380,1841,130186.70729828754
381,1842,85473.40829801196
382,1843,135583.12219233077
383,1844,132236.01295243372
384,1845,136239.32392232915
385,1846,142414.3741443044
386,1847,164659.91469349037
387,1848,49168.62375394498
388,1849,110025.68108574305
389,1850,118876.19813350242
390,1851,156284.1783862077
391,1852,125839.04167484934
392,1853,126376.7150322196
393,1854,174452.24183429976
394,1855,153270.66011181695
395,1856,212508.44856465023
396,1857,126101.15048077411
397,1858,168833.86480155544
398,1859,133108.4011821061
399,1860,152189.45593656442
400,1861,132042.2357688712
401,1862,320124.7655513846
402,1863,320124.7655513846
403,1864,320124.7655513846
404,1865,312082.3355094167
405,1866,306446.1618766112
406,1867,250885.64994218724
407,1868,278993.40490562405
408,1869,197225.21922613558
409,1870,222129.7261044972
410,1871,250355.85571974845
411,1872,164610.26327125067
412,1873,215704.20837325757
413,1874,151282.66435277282
414,1875,206169.2176747387
415,1876,188695.23226482258
416,1877,207653.60066872888
417,1878,213264.89826333732
418,1879,118418.10371517793
419,1880,143369.6573841237
420,1881,252408.3504603767
421,1882,264401.4251536221
422,1883,201081.5960179344
423,1884,215638.49205886404
424,1885,226701.4123799032
425,1886,272115.46581963776
426,1887,199924.70613428816
427,1888,264312.66836852266
428,1889,161331.51901380587
429,1890,124941.61437039422
430,1891,150798.40820112647
431,1892,100428.40764263598
432,1893,127546.92361021522
433,1894,148861.63147450643
434,1895,143329.5938577696
435,1896,119787.7852135109
436,1897,104522.0384219203
437,1898,118868.20111389979
438,1899,142690.43404103216
439,1900,134926.10107789483
440,1901,140859.023387154
441,1902,124967.25827659131
442,1903,218460.66293783308
443,1904,129281.23673890076
444,1905,184289.37166299578
445,1906,147602.06738101775
446,1907,191372.62092208266
447,1908,138922.12793932942
448,1909,149477.0025091816
449,1910,149477.0025091816
450,1911,196723.70267472975
451,1912,346122.51818674844
452,1913,144589.93102056812
453,1914,79823.19104265663
454,1915,249515.80750092823
455,1916,56566.30346320026
456,1917,264583.64372730145
457,1918,136287.06263412512
458,1919,177633.56344024753
459,1920,187479.1471371529
460,1921,367416.32111745485
461,1922,295336.022102497
462,1923,242098.08372933688
463,1924,205601.4517142305
464,1925,224699.11643932576
465,1926,352056.2247715482
466,1927,137711.18900841437
467,1928,148706.79708703488
468,1929,132962.18769604192
469,1930,134373.75983410128
470,1931,141363.67415271563
471,1932,140279.00356652838
472,1933,177907.93858665146
473,1934,177643.9051031719
474,1935,159899.84350629614
475,1936,178348.60885329155
476,1937,176823.4110946163
477,1938,165622.5588556485
478,1939,252938.0821992077
479,1940,196827.2554798464
480,1941,179995.20493398796
481,1942,175511.705911071
482,1943,199541.40638224612
483,1944,310157.2413684234
484,1945,322597.60693796905
485,1946,140254.770331228
486,1947,282337.43881311524
487,1948,165459.40477708034
488,1949,236066.32015390083
489,1950,198502.4085955855
490,1951,261323.0801540079
491,1952,227043.98871283466
492,1953,153170.49317268637
493,1954,216943.89344774056
494,1955,141739.4839268518
495,1956,392026.7076673736
496,1957,173170.17893553484
497,1958,298908.89954064286
498,1959,159809.20452665587
499,1960,114858.23234575614
500,1961,120605.03131896553
501,1962,117033.12349068483
502,1963,125273.29718172684
503,1964,120430.66344359404
504,1965,163518.82722436698
505,1966,161668.46839177012
506,1967,265276.0174524356
507,1968,405659.8904555699
508,1969,338978.74775895855
509,1970,434156.5266587967
510,1971,486236.6132563684
511,1972,352544.65596594766
512,1973,267336.9672654768
513,1974,301107.3149617656
514,1975,492327.4136633566
515,1976,256648.27238097155
516,1977,352055.99590967654
517,1978,382714.55841917766
518,1979,331122.55334706686
519,1980,200113.33320257784
520,1981,321707.29067462287
521,1982,215250.38584755163
522,1983,215250.38584755163
523,1984,190989.5657073427
524,1985,219203.23229929517
525,1986,229788.30021783337
526,1987,185243.107091305
527,1988,171172.51823781268
528,1989,197512.85188974423
529,1990,216991.3809146111
530,1991,212561.93397702702
531,1992,214106.4440208455
532,1993,174408.9587432527
533,1994,246404.84907428751
534,1995,192097.24622526224
535,1996,263865.90226471185
536,1997,324698.7682686919
537,1998,319865.33878561226
538,1999,234439.09995090452
539,2000,349477.7311913174
540,2001,254063.97759364557
541,2002,237775.31034658747
542,2003,268502.2030130222
543,2004,256136.7497742372
544,2005,227166.62479504512
545,2006,220061.61219554488
546,2007,269019.8866157503
547,2008,186108.59356192296
548,2009,185167.22410953292
549,2010,196126.6877598151
550,2011,150066.47825817976
551,2012,181169.1113010119
552,2013,171630.8316106195
553,2014,177960.98227732698
554,2015,189256.78378164323
555,2016,184071.27198173472
556,2017,193429.5934588549
557,2018,117059.05359928172
558,2019,133416.0851718137
559,2020,112633.7283841353
560,2021,108679.73967157169
561,2022,170833.87659195208
562,2023,144699.73121206235
563,2024,249631.5004997996
564,2025,391800.06858905696
565,2026,187018.35841624666
566,2027,150796.74738490328
567,2028,178569.00498636757
568,2029,169090.2021929338
569,2030,262150.30409287795
570,2031,229049.07271765044
571,2032,243571.7423988108
572,2033,251012.86821858547
573,2034,171898.36336865564
574,2035,205261.10428194213
575,2036,208421.25587244792
576,2037,209828.07094114675
577,2038,333170.45365025516
578,2039,198475.49694866565
579,2040,324004.6120569801
580,2041,268108.0133052531
581,2042,209612.7270999953
582,2043,178772.6475946634
583,2044,201514.52427973357
584,2045,225058.38524682188
585,2046,181133.74056239345
586,2047,148577.96210577636
587,2048,138531.98608342203
588,2049,180779.5227657761
589,2050,188759.99524352304
590,2051,97676.3076581991
591,2052,130554.90242969236
592,2053,139700.79241113755
593,2054,95957.09328141739
594,2055,160532.2860625559
595,2056,142998.5649545373
596,2057,114954.08157756529
597,2058,210199.45546531343
598,2059,117289.87510552742
599,2060,159834.36429776973
600,2061,182569.43946009758
601,2062,121391.38886144276
602,2063,109196.00250697543
603,2064,140809.09120291757
604,2065,116296.56867370485
605,2066,172011.71470931685
606,2067,110936.58362563234
607,2068,182613.26165428665
608,2069,90568.86347432305
609,2070,123400.36263129624
610,2071,96432.07124281934
611,2072,147920.9969716622
612,2073,134023.93332543678
613,2074,187953.08291086057
614,2075,139923.44505978233
615,2076,128407.07321750588
616,2077,140773.33089557296
617,2078,118167.70726354596
618,2079,141144.46597981
619,2080,135597.91733449616
620,2081,128568.33834477847
621,2082,159824.45996638338
622,2083,150216.41306903306
623,2084,118358.22769896218
624,2085,123833.99287004383
625,2086,138252.53763426168
626,2087,142075.99436290242
627,2088,101282.53261876472
628,2089,84308.83725916718
629,2090,130854.18386890249
630,2091,101102.12677250014
631,2092,132566.4373858002
632,2093,123733.33083298354
633,2094,113841.40912130346
634,2095,149214.80781234696
635,2096,90078.3210761254
636,2097,103469.22583998689
637,2098,155941.4069952835
638,2099,64318.199751893604
639,2100,73805.9631331832
640,2101,112093.39388770351
641,2102,148354.72281758758
642,2103,94523.21459017097
643,2104,159963.29147222993
644,2105,125759.88897320132
645,2106,60145.11764866871
646,2107,204641.4026552317
647,2108,122129.610576884
648,2109,115778.84415081692
649,2110,123273.33701295964
650,2111,168806.96698604073
651,2112,130871.9003941033
652,2113,123095.84514896647
653,2114,127838.53459830623
654,2115,161049.88081705067
655,2116,117898.9700592193
656,2117,149238.4103179859
657,2118,119201.94845191295
658,2119,122878.33805797201
659,2120,112179.0034306328
660,2121,96119.09109780424
661,2122,108004.291587254
662,2123,91802.00456211712
663,2124,178420.3801950624
664,2125,144818.2874498543
665,2126,129226.41480581314
666,2127,176363.59201567387
667,2128,144440.9817981536
668,2129,111224.17434460476
669,2130,146052.73599777056
670,2131,181275.7304570601
671,2132,115804.00419046904
672,2133,132125.6790814872
673,2134,118270.31257145054
674,2135,106274.7864475881
675,2136,67993.91421046061
676,2137,120063.88501837115
677,2138,135472.35551688494
678,2139,147076.06051026922
679,2140,134733.1226641945
680,2141,159222.8272337182
681,2142,122932.08261631495
682,2143,142567.77157292562
683,2144,108380.40941035087
684,2145,139482.39127175492
685,2146,170834.20761391558
686,2147,139081.9106071653
687,2148,143959.77608829265
688,2149,160516.06175776166
689,2150,208838.79524767684
690,2151,120467.11066644981
691,2152,150278.3908007601
692,2153,159009.28732205674
693,2154,105819.25500773819
694,2155,152586.22937688013
695,2156,272218.2414646228
696,2157,220168.78122989464
697,2158,225675.06201497235
698,2159,214321.59315685683
699,2160,173204.97572650106
700,2161,268677.2088928686
701,2162,432062.58338344115
702,2163,314103.7577972042
703,2164,237826.52308545276
704,2165,182592.23555618947
705,2166,159220.03724646347
706,2167,201053.48462048627
707,2168,187789.84707883745
708,2169,192335.4922106997
709,2170,211357.2732856065
710,2171,147296.38210322298
711,2172,145998.40435009313
712,2173,162226.45994789875
713,2174,251394.74989376037
714,2175,294695.55760202766
715,2176,283289.93820321804
716,2177,260687.09337759932
717,2178,218051.40292883888
718,2179,143413.37904259673
719,2180,246336.2323440834
720,2181,207320.71798425482
721,2182,256023.65061447426
722,2183,203442.10965251175
723,2184,123610.96052366961
724,2185,121718.33181911116
725,2186,159986.97158140677
726,2187,158645.60823543955
727,2188,169158.00592557248
728,2189,182386.98977397004
729,2190,86462.07693181896
730,2191,86462.07693181896
731,2192,87372.45328689214
732,2193,105539.48866146141
733,2194,111035.0828180871
734,2195,100331.86030948789
735,2196,110747.69346052693
736,2197,115383.18506109025
737,2198,164010.11590493747
738,2199,174628.70359116443
739,2200,121414.43415415045
740,2201,120031.18543397202
741,2202,173072.866305147
742,2203,120093.42952689031
743,2204,149025.3767238613
744,2205,109207.13069826277
745,2206,127004.01331424393
746,2207,190547.49338085589
747,2208,243489.54803111078
748,2209,189083.94562649622
749,2210,139073.22219779895
750,2211,124911.97343797595
751,2212,135017.9154361472
752,2213,111652.54312989961
753,2214,138567.61574835324
754,2215,106629.20514711174
755,2216,157981.01141470933
756,2217,68671.94775530387
757,2218,93419.23265015516
758,2219,91457.09381336282
759,2220,85898.60435446342
760,2221,250684.82867428806
761,2222,228657.4926641398
762,2223,279568.129853682
763,2224,220573.9655199528
764,2225,134870.59107327007
765,2226,178066.28310432655
766,2227,205329.97435812172
767,2228,254145.06955467648
768,2229,229951.59811510408
769,2230,145467.70676232607
770,2231,207536.9158549836
771,2232,185989.2447284002
772,2233,164866.61510991948
773,2234,221711.90998711437
774,2235,211701.9662369442
775,2236,269804.952102995
776,2237,320838.7087449536
777,2238,215447.68326883818
778,2239,134327.36596560627
779,2240,162578.71188292842
780,2241,139455.88487847595
781,2242,142090.70277521468
782,2243,148627.26228059246
783,2244,117100.77852388221
784,2245,108205.29935786877
785,2246,136676.68189415845
786,2247,141610.69368784144
787,2248,130084.79606059135
788,2249,123214.2269786044
789,2250,135088.95668402174
790,2251,86923.74962123808
791,2252,195968.5635573749
792,2253,149682.79866630706
793,2254,165074.69980374008
794,2255,185104.2652978423
795,2256,178059.17455673724
796,2257,219519.84133360442
797,2258,171834.06570015737
798,2259,174898.74114640863
799,2260,157241.2837262143
800,2261,183071.89181112373
801,2262,203455.87765413985
802,2263,314843.97780282545
803,2264,454134.9331487024
804,2265,163272.535430404
805,2266,267249.78008470475
806,2267,356523.7743691291
807,2268,365203.5358456498
808,2269,164283.17126203974
809,2270,187479.5236060021
810,2271,223605.90778970276
811,2272,195891.79687735377
812,2273,165000.14252964096
813,2274,164679.18523050257
814,2275,169531.77106713952
815,2276,185455.03201917768
816,2277,195795.37477054517
817,2278,158836.55494272977
818,2279,115659.83348104327
819,2280,117847.61720104438
820,2281,180582.72972071264
821,2282,180007.11496224973
822,2283,129896.99308315976
823,2284,130895.75567266639
824,2285,163089.51181856112
825,2286,126344.42332002628
826,2287,314483.3395379353
827,2288,278680.8174367988
828,2289,351981.9117700187
829,2290,439483.5251410282
830,2291,319967.42729276477
831,2292,385336.84841964836
832,2293,475426.70460031455
833,2294,420084.1510996071
834,2295,461132.09684044804
835,2296,299631.760511123
836,2297,271041.0980820115
837,2298,317336.7931705118
838,2299,418354.5792828004
839,2300,316036.51531407214
840,2301,245722.71666569132
841,2302,247645.49861051363
842,2303,261385.39213311917
843,2304,269256.0438421825
844,2305,186604.86107218236
845,2306,186604.86107218236
846,2307,184682.78954049372
847,2308,242414.11018792278
848,2309,261667.0228139627
849,2310,213240.77954675088
850,2311,202461.64625001026
851,2312,170534.0835029066
852,2313,172190.37684688612
853,2314,176996.94694670357
854,2315,170295.20508861882
855,2316,188990.46926162977
856,2317,179837.40354269408
857,2318,171909.63484654322
858,2319,180811.62432890508
859,2320,201161.61402798022
860,2321,247420.72863792448
861,2322,189293.6738868862
862,2323,166770.28748361365
863,2324,165202.4269813759
864,2325,218779.12970689542
865,2326,165718.19694881744
866,2327,214365.9564519683
867,2328,217231.83241408956
868,2329,183907.60338124592
869,2330,181799.90359186553
870,2331,363395.1803365401
871,2332,431622.1273639118
872,2333,334857.36905407766
873,2334,268929.2670862154
874,2335,255633.10127347856
875,2336,329559.72690081975
876,2337,216884.1119411047
877,2338,258311.23526121944
878,2339,235833.27990137186
879,2340,384238.78261566494
880,2341,214176.21989594205
881,2342,235809.3198676874
882,2343,219178.73996998687
883,2344,237957.71402391244
884,2345,269147.235506822
885,2346,216735.327044689
886,2347,199505.53476196877
887,2348,229178.92961482535
888,2349,161345.5180065272
889,2350,256629.5315970018
890,2351,245888.85639971204
891,2352,271470.6330403212
892,2353,268452.4973081139
893,2354,144855.5143643646
894,2355,159680.39630900114
895,2356,153256.13035424845
896,2357,214790.30186953556
897,2358,186137.07558588023
898,2359,135585.5226856835
899,2360,116734.35570898459
900,2361,150842.11139481873
901,2362,267367.0741621343
902,2363,131385.57136885953
903,2364,162974.26227543558
904,2365,217454.90578781525
905,2366,193164.0465577537
906,2367,237832.12395532615
907,2368,198909.9597597846
908,2369,239319.97171586397
909,2370,166510.08691208062
910,2371,171446.5296434828
911,2372,197179.616986184
912,2373,252130.85561831703
913,2374,300201.42988747236
914,2375,226176.5549832053
915,2376,309012.99618764844
916,2377,360769.1938568658
917,2378,150424.19268897187
918,2379,231522.40384791323
919,2380,149679.14893005378
920,2381,160085.26041196848
921,2382,210062.35813481448
922,2383,228097.20007182274
923,2384,242704.7975216562
924,2385,157523.86874395417
925,2386,129697.97812443347
926,2387,130913.10009851442
927,2388,110170.21964300543
928,2389,121299.25105703394
929,2390,128816.86366762595
930,2391,142749.3498041409
931,2392,124959.780286338
932,2393,166651.6084188885
933,2394,134295.4992723136
934,2395,210222.13425056462
935,2396,147831.39045710737
936,2397,208765.2397331119
937,2398,122779.10410020092
938,2399,63755.4922301037
939,2400,69501.68113890871
940,2401,126582.05254786515
941,2402,129443.65673054174
942,2403,178753.49713165133
943,2404,140019.48896754548
944,2405,151748.22454874025
945,2406,135257.11212433685
946,2407,122286.22887145194
947,2408,149149.90264862406
948,2409,125162.56373668669
949,2410,190781.7868299165
950,2411,109909.59083494394
951,2412,145568.3503092728
952,2413,127539.3431956654
953,2414,152329.94537682077
954,2415,159738.66322463495
955,2416,132211.61654733
956,2417,140332.52113722867
957,2418,132726.40698548604
958,2419,121252.64254258559
959,2420,110204.81253154486
960,2421,143905.27717326037
961,2422,109307.67251404266
962,2423,101209.57912030639
963,2424,159875.2445594106
964,2425,212001.61547351762
965,2426,126247.45069060192
966,2427,123289.59775182843
967,2428,156592.72907699613
968,2429,124680.99510081351
969,2430,133156.12829382822
970,2431,105005.9858866068
971,2432,133955.29037544274
972,2433,134495.238434645
973,2434,131548.78797655768
974,2435,141551.36847281823
975,2436,103239.71622930706
976,2437,108485.91464548655
977,2438,111861.94623602522
978,2439,120099.94876503559
979,2440,134377.81378784566
980,2441,100216.29350129483
981,2442,103170.60901775108
982,2443,136911.3245047072
983,2444,119835.86624996866
984,2445,88449.4595499596
985,2446,141986.35647598444
986,2447,197402.30559908092
987,2448,138647.28653320612
988,2449,115955.05540289039
989,2450,157332.28524381563
990,2451,124640.01905547177
991,2452,195255.58644155588
992,2453,96141.35726073178
993,2454,114748.31754226563
994,2455,113216.41848626258
995,2456,134427.50908485145
996,2457,122146.47339474807
997,2458,120865.98191508344
998,2459,114020.54801084625
999,2460,136025.35925886454
1000,2461,136233.10964956373
1001,2462,133469.7194955216
1002,2463,119929.91165483986
1003,2464,194199.4469995377
1004,2465,140495.54137303494
1005,2466,116226.93566049688
1006,2467,140667.99387467798
1007,2468,83398.77876826268
1008,2469,85784.10169209057
1009,2470,206489.96546340498
1010,2471,221084.28067781797
1011,2472,172474.5945095316
1012,2473,125742.30124658367
1013,2474,73609.25030161666
1014,2475,238090.71819944397
1015,2476,118119.41690923621
1016,2477,115667.76529283669
1017,2478,158749.77404700933
1018,2479,100674.80311744819
1019,2480,149911.8522760922
1020,2481,112663.89121843161
1021,2482,127062.8012270241
1022,2483,112139.00339963853
1023,2484,123162.45127480487
1024,2485,129043.32245096166
1025,2486,135993.72654815798
1026,2487,159477.68712432805
1027,2488,153217.409340924
1028,2489,144036.08689039724
1029,2490,134028.26308179498
1030,2491,105664.57151144683
1031,2492,178002.0289688484
1032,2493,135969.3505938323
1033,2494,151804.68453922978
1034,2495,103064.04819006598
1035,2496,247760.87332990734
1036,2497,158707.01547337358
1037,2498,108101.14985700061
1038,2499,89354.86923172262
1039,2500,134148.86688485817
1040,2501,142032.27506573586
1041,2502,140799.11209745973
1042,2503,100330.01676559047
1043,2504,189010.53342271058
1044,2505,208914.92540361077
1045,2506,273603.05897046573
1046,2507,353051.193398266
1047,2508,273603.05897046573
1048,2509,236902.61447673404
1049,2510,236489.8556786944
1050,2511,191078.48642026554
1051,2512,210236.57529200203
1052,2513,205382.69469311766
1053,2514,232016.5546677937
1054,2515,145402.17969912424
1055,2516,162745.06381818012
1056,2517,150364.55063053867
1057,2518,138324.73793450906
1058,2519,215879.2175982568
1059,2520,200053.39970540753
1060,2521,197585.96567463176
1061,2522,211846.47778319227
1062,2523,121501.77566929453
1063,2524,127504.00063301048
1064,2525,147907.51442662152
1065,2526,137742.15144076003
1066,2527,109532.39087260976
1067,2528,129518.00268575034
1068,2529,121057.14359996351
1069,2530,130896.44015525417
1070,2531,232850.53755895645
